Time,Open,High,Low,Latest,Change,%Change,Volume
5/9/25 11:47,100.27,100.29,100.27,100.29,0.02,0.02%,0
5/9/25 11:46,100.28,100.29,100.27,100.27,-0.01,-0.01%,0
5/9/25 11:45,100.26,100.28,100.26,100.28,0.02,0.02%,0
5/9/25 11:44,100.26,100.27,100.26,100.26,0,0.00%,0
5/9/25 11:43,100.27,100.27,100.26,100.26,-0.01,-0.01%,0
5/9/25 11:42,100.28,100.28,100.27,100.27,-0.02,-0.02%,0
5/9/25 11:41,100.28,100.29,100.28,100.29,0.01,0.01%,0
5/9/25 11:40,100.29,100.29,100.28,100.28,-0.01,-0.01%,0
5/9/25 11:39,100.28,100.29,100.28,100.29,0.01,0.01%,0
5/9/25 11:38,100.29,100.3,100.28,100.28,-0.01,-0.01%,0
5/9/25 11:37,100.31,100.31,100.29,100.29,-0.02,-0.02%,0
5/9/25 11:36,100.33,100.33,100.31,100.31,-0.02,-0.02%,0
5/9/25 11:35,100.32,100.34,100.32,100.33,0.01,0.01%,0
5/9/25 11:34,100.31,100.32,100.31,100.32,0.01,0.01%,0
5/9/25 11:33,100.31,100.31,100.3,100.31,0,0.00%,0
5/9/25 11:32,100.32,100.32,100.31,100.31,-0.01,-0.01%,0
5/9/25 11:31,100.32,100.33,100.32,100.32,0,0.00%,0
5/9/25 11:30,100.31,100.32,100.31,100.32,0.01,0.01%,0
5/9/25 11:29,100.31,100.31,100.3,100.31,0,0.00%,0
5/9/25 11:28,100.32,100.32,100.31,100.31,-0.01,-0.01%,0
5/9/25 11:27,100.32,100.33,100.32,100.32,0,0.00%,0
5/9/25 11:26,100.31,100.33,100.31,100.32,0.01,0.01%,0
5/9/25 11:25,100.31,100.32,100.31,100.31,0,0.00%,0
5/9/25 11:24,100.31,100.32,100.31,100.31,0,0.00%,0
5/9/25 11:23,100.32,100.33,100.31,100.31,-0.01,-0.01%,0
5/9/25 11:22,100.32,100.33,100.32,100.32,0,0.00%,0
5/9/25 11:21,100.32,100.32,100.32,100.32,0,0.00%,0
5/9/25 11:20,100.33,100.34,100.32,100.32,0,0.00%,0
5/9/25 11:19,100.34,100.34,100.32,100.32,-0.02,-0.02%,0
5/9/25 11:18,100.33,100.34,100.32,100.34,0.01,0.01%,0
5/9/25 11:17,100.3,100.33,100.3,100.33,0.03,0.03%,0
5/9/25 11:16,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 11:15,100.31,100.31,100.29,100.29,-0.02,-0.02%,0
5/9/25 11:14,100.29,100.31,100.29,100.31,0.02,0.02%,0
5/9/25 11:13,100.28,100.29,100.28,100.29,0.01,0.01%,0
5/9/25 11:12,100.27,100.28,100.26,100.28,0.01,0.01%,0
5/9/25 11:11,100.28,100.28,100.26,100.27,-0.01,-0.01%,0
5/9/25 11:10,100.29,100.29,100.28,100.28,-0.01,-0.01%,0
5/9/25 11:09,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 11:08,100.27,100.29,100.27,100.29,0.03,0.03%,0
5/9/25 11:07,100.25,100.26,100.25,100.26,0.01,0.01%,0
5/9/25 11:06,100.24,100.25,100.24,100.25,0.01,0.01%,0
5/9/25 11:05,100.25,100.26,100.24,100.24,-0.01,-0.01%,0
5/9/25 11:04,100.27,100.27,100.25,100.25,-0.02,-0.02%,0
5/9/25 11:03,100.27,100.27,100.26,100.27,0,0.00%,0
5/9/25 11:02,100.28,100.28,100.26,100.27,-0.01,-0.01%,0
5/9/25 11:01,100.27,100.28,100.26,100.28,0.02,0.02%,0
5/9/25 11:00,100.26,100.27,100.26,100.26,0,0.00%,0
5/9/25 10:59,100.25,100.26,100.25,100.26,0.01,0.01%,0
5/9/25 10:58,100.26,100.26,100.25,100.25,-0.02,-0.02%,0
5/9/25 10:57,100.24,100.29,100.23,100.27,0.03,0.03%,0
5/9/25 10:56,100.23,100.24,100.22,100.24,0.01,0.01%,0
5/9/25 10:55,100.25,100.26,100.22,100.23,-0.02,-0.02%,0
5/9/25 10:54,100.27,100.27,100.24,100.25,-0.02,-0.02%,0
5/9/25 10:53,100.28,100.28,100.27,100.27,-0.01,-0.01%,0
5/9/25 10:52,100.25,100.28,100.25,100.28,0.03,0.03%,0
5/9/25 10:51,100.24,100.25,100.24,100.25,0.02,0.02%,0
5/9/25 10:50,100.2,100.23,100.2,100.23,0.03,0.03%,0
5/9/25 10:49,100.22,100.22,100.2,100.2,-0.02,-0.02%,0
5/9/25 10:48,100.21,100.23,100.21,100.22,0.01,0.01%,0
5/9/25 10:47,100.21,100.22,100.21,100.21,0,0.00%,0
5/9/25 10:46,100.21,100.22,100.21,100.21,-0.01,-0.01%,0
5/9/25 10:45,100.21,100.22,100.21,100.22,0.01,0.01%,0
5/9/25 10:44,100.2,100.21,100.2,100.21,0.01,0.01%,0
5/9/25 10:43,100.19,100.2,100.19,100.2,0.01,0.01%,0
5/9/25 10:42,100.18,100.19,100.18,100.19,0.01,0.01%,0
5/9/25 10:41,100.16,100.18,100.16,100.18,0.02,0.02%,0
5/9/25 10:40,100.14,100.16,100.14,100.16,0.02,0.02%,0
5/9/25 10:39,100.13,100.14,100.13,100.14,0.01,0.01%,0
5/9/25 10:38,100.14,100.14,100.13,100.13,-0.01,-0.01%,0
5/9/25 10:37,100.14,100.14,100.13,100.14,0,0.00%,0
5/9/25 10:36,100.12,100.14,100.12,100.14,0.02,0.02%,0
5/9/25 10:35,100.11,100.12,100.11,100.12,0.01,0.01%,0
5/9/25 10:34,100.12,100.13,100.11,100.11,-0.01,-0.01%,0
5/9/25 10:33,100.12,100.12,100.11,100.12,0,0.00%,0
5/9/25 10:32,100.11,100.12,100.11,100.12,0.01,0.01%,0
5/9/25 10:31,100.14,100.14,100.11,100.11,-0.03,-0.03%,0
5/9/25 10:30,100.13,100.14,100.12,100.14,0.01,0.01%,0
5/9/25 10:29,100.1,100.13,100.1,100.13,0.03,0.03%,0
5/9/25 10:28,100.1,100.11,100.09,100.1,0,0.00%,0
5/9/25 10:27,100.12,100.13,100.09,100.1,-0.02,-0.02%,0
5/9/25 10:26,100.15,100.15,100.12,100.12,-0.03,-0.03%,0
5/9/25 10:25,100.16,100.16,100.14,100.15,-0.01,-0.01%,0
5/9/25 10:24,100.18,100.18,100.16,100.16,-0.02,-0.02%,0
5/9/25 10:23,100.21,100.21,100.18,100.18,-0.03,-0.03%,0
5/9/25 10:22,100.23,100.23,100.2,100.21,-0.02,-0.02%,0
5/9/25 10:21,100.24,100.24,100.23,100.23,-0.01,-0.01%,0
5/9/25 10:20,100.24,100.24,100.23,100.24,0,0.00%,0
5/9/25 10:19,100.25,100.25,100.24,100.24,-0.01,-0.01%,0
5/9/25 10:18,100.26,100.26,100.25,100.25,-0.01,-0.01%,0
5/9/25 10:17,100.26,100.26,100.25,100.26,0,0.00%,0
5/9/25 10:16,100.27,100.28,100.26,100.26,-0.01,-0.01%,0
5/9/25 10:15,100.26,100.27,100.26,100.27,0.01,0.01%,0
5/9/25 10:14,100.28,100.28,100.25,100.26,-0.02,-0.02%,0
5/9/25 10:13,100.28,100.28,100.27,100.28,0,0.00%,0
5/9/25 10:12,100.29,100.29,100.28,100.28,-0.01,-0.01%,0
5/9/25 10:11,100.28,100.29,100.28,100.29,0.01,0.01%,0
5/9/25 10:10,100.28,100.28,100.28,100.28,0,0.00%,0
5/9/25 10:09,100.29,100.29,100.28,100.28,-0.01,-0.01%,0
5/9/25 10:08,100.29,100.29,100.29,100.29,0,0.00%,0
5/9/25 10:07,100.3,100.3,100.29,100.29,-0.01,-0.01%,0
5/9/25 10:06,100.31,100.31,100.3,100.3,-0.01,-0.01%,0
5/9/25 10:05,100.33,100.34,100.31,100.31,-0.02,-0.02%,0
5/9/25 10:04,100.33,100.34,100.33,100.33,0,0.00%,0
5/9/25 10:03,100.35,100.35,100.33,100.33,-0.02,-0.02%,0
5/9/25 10:02,100.35,100.35,100.34,100.35,0,0.00%,0
5/9/25 10:01,100.35,100.35,100.35,100.35,0,0.00%,0
5/9/25 10:00,100.34,100.36,100.34,100.35,0.01,0.01%,0
5/9/25 9:59,100.34,100.34,100.33,100.34,0,0.00%,0
5/9/25 9:58,100.34,100.34,100.33,100.34,0,0.00%,0
5/9/25 9:57,100.33,100.34,100.33,100.34,0.01,0.01%,0
5/9/25 9:56,100.32,100.33,100.32,100.33,0.01,0.01%,0
5/9/25 9:55,100.32,100.33,100.32,100.32,0,0.00%,0
5/9/25 9:54,100.31,100.33,100.31,100.32,0.01,0.01%,0
5/9/25 9:53,100.3,100.31,100.3,100.31,0.01,0.01%,0
5/9/25 9:52,100.3,100.3,100.29,100.3,0,0.00%,0
5/9/25 9:51,100.3,100.3,100.29,100.3,0,0.00%,0
5/9/25 9:50,100.28,100.3,100.28,100.3,0.02,0.02%,0
5/9/25 9:49,100.28,100.28,100.27,100.28,0,0.00%,0
5/9/25 9:48,100.29,100.29,100.28,100.28,-0.01,-0.01%,0
5/9/25 9:47,100.3,100.3,100.28,100.29,0,0.00%,0
5/9/25 9:46,100.29,100.3,100.29,100.29,0,0.00%,0
5/9/25 9:45,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 9:44,100.3,100.3,100.28,100.29,-0.01,-0.01%,0
5/9/25 9:43,100.32,100.32,100.3,100.3,-0.02,-0.02%,0
5/9/25 9:42,100.32,100.33,100.32,100.32,0,0.00%,0
5/9/25 9:41,100.3,100.32,100.29,100.32,0.02,0.02%,0
5/9/25 9:40,100.29,100.3,100.28,100.3,0.01,0.01%,0
5/9/25 9:39,100.29,100.29,100.29,100.29,0,0.00%,0
5/9/25 9:38,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 9:37,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 9:36,100.3,100.31,100.28,100.29,-0.01,-0.01%,0
5/9/25 9:35,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 9:34,100.3,100.3,100.29,100.29,-0.01,-0.01%,0
5/9/25 9:33,100.3,100.3,100.29,100.3,0,0.00%,0
5/9/25 9:32,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 9:31,100.3,100.3,100.29,100.29,-0.01,-0.01%,0
5/9/25 9:30,100.29,100.3,100.29,100.3,0.01,0.01%,0
5/9/25 9:29,100.29,100.3,100.29,100.29,0,0.00%,0
5/9/25 9:28,100.3,100.3,100.28,100.29,-0.01,-0.01%,0
5/9/25 9:27,100.31,100.31,100.3,100.3,-0.01,-0.01%,0
5/9/25 9:26,100.31,100.31,100.31,100.31,0,0.00%,0
5/9/25 9:25,100.33,100.33,100.3,100.31,-0.02,-0.02%,0
5/9/25 9:24,100.34,100.35,100.33,100.33,-0.01,-0.01%,0
5/9/25 9:23,100.32,100.34,100.32,100.34,0.02,0.02%,0
5/9/25 9:22,100.31,100.32,100.31,100.32,0.01,0.01%,0
5/9/25 9:21,100.31,100.31,100.3,100.31,0,0.00%,0
5/9/25 9:20,100.29,100.31,100.29,100.31,0.02,0.02%,0
5/9/25 9:19,100.3,100.31,100.29,100.29,-0.01,-0.01%,0
5/9/25 9:18,100.31,100.31,100.29,100.3,-0.01,-0.01%,0
5/9/25 9:17,100.3,100.31,100.3,100.31,0.01,0.01%,0
5/9/25 9:16,100.29,100.31,100.29,100.3,0.01,0.01%,0
5/9/25 9:15,100.29,100.29,100.28,100.29,0,0.00%,0
5/9/25 9:14,100.29,100.3,100.29,100.29,0,0.00%,0
5/9/25 9:13,100.27,100.29,100.27,100.29,0.02,0.02%,0
5/9/25 9:12,100.3,100.3,100.27,100.27,-0.03,-0.03%,0
5/9/25 9:11,100.31,100.31,100.3,100.3,-0.01,-0.01%,0
5/9/25 9:10,100.31,100.31,100.3,100.31,0,0.00%,0
5/9/25 9:09,100.32,100.32,100.3,100.31,-0.01,-0.01%,0
5/9/25 9:08,100.34,100.34,100.32,100.32,-0.02,-0.02%,0
5/9/25 9:07,100.35,100.35,100.33,100.34,-0.01,-0.01%,0
5/9/25 9:06,100.37,100.37,100.35,100.35,-0.02,-0.02%,0
5/9/25 9:05,100.36,100.38,100.36,100.37,0.01,0.01%,0
5/9/25 9:04,100.36,100.36,100.36,100.36,0,0.00%,0
5/9/25 9:03,100.35,100.36,100.35,100.36,0.01,0.01%,0
5/9/25 9:02,100.36,100.36,100.35,100.35,-0.01,-0.01%,0
5/9/25 9:01,100.36,100.37,100.35,100.36,0,0.00%,0
5/9/25 9:00,100.37,100.37,100.36,100.36,-0.01,-0.01%,0
5/9/25 8:59,100.36,100.37,100.36,100.37,0.01,0.01%,0
