Time,Open,High,Low,Latest,Change,%Change,Volume
3/5/26 20:36,98.97,98.99,98.97,98.97,0,0.00%,0
3/5/26 20:37,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 20:38,98.96,98.98,98.96,98.98,0.02,0.02%,0
3/5/26 20:39,98.98,98.99,98.97,98.98,0,0.00%,0
3/5/26 20:40,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:41,98.97,98.98,98.97,98.98,0,0.00%,0
3/5/26 20:42,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:43,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 20:44,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 20:45,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 20:46,98.98,99,98.98,99,0.02,0.02%,0
3/5/26 20:47,99,99,98.98,98.98,-0.02,-0.02%,0
3/5/26 20:48,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 20:49,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 20:50,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 20:51,98.97,98.97,98.96,98.97,0,0.00%,0
3/5/26 20:52,98.97,98.97,98.96,98.96,-0.01,-0.01%,0
3/5/26 20:53,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 20:54,98.95,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 20:55,98.96,98.96,98.94,98.95,-0.01,-0.01%,0
3/5/26 20:56,98.95,98.96,98.94,98.96,0.01,0.01%,0
3/5/26 20:57,98.96,98.97,98.95,98.97,0.01,0.01%,0
3/5/26 20:58,98.97,98.98,98.96,98.98,0.01,0.01%,0
3/5/26 20:59,98.98,98.98,98.97,98.98,0,0.00%,0
3/5/26 21:00,98.98,98.99,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:01,98.97,98.98,98.96,98.96,-0.01,-0.01%,0
3/5/26 21:02,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 21:03,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 21:04,98.96,98.97,98.96,98.97,0.02,0.02%,0
3/5/26 21:05,98.97,98.98,98.96,98.97,0,0.00%,0
3/5/26 21:06,98.98,98.98,98.97,98.98,0.01,0.01%,0
3/5/26 21:07,98.98,98.98,98.98,98.98,0,0.00%,0
3/5/26 21:08,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 21:09,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 21:10,98.98,98.99,98.98,98.98,0,0.00%,0
3/5/26 21:11,98.98,98.99,98.98,98.99,0.01,0.01%,0
3/5/26 21:12,98.99,98.99,98.98,98.98,-0.01,-0.01%,0
3/5/26 21:13,98.98,98.98,98.97,98.97,-0.01,-0.01%,0
3/5/26 21:14,98.97,98.97,98.97,98.97,0,0.00%,0
3/5/26 21:15,98.97,98.97,98.95,98.95,-0.02,-0.02%,0
3/5/26 21:16,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 21:17,98.94,98.97,98.94,98.97,0.02,0.02%,0
3/5/26 21:18,98.96,98.96,98.95,98.96,-0.01,-0.01%,0
3/5/26 21:19,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:20,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:21,98.96,98.96,98.95,98.95,-0.01,-0.01%,0
3/5/26 21:22,98.95,98.95,98.95,98.95,0,0.00%,0
3/5/26 21:23,98.95,98.96,98.95,98.95,0,0.00%,0
3/5/26 21:24,98.96,98.96,98.95,98.96,0.01,0.01%,0
3/5/26 21:25,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:26,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:27,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:28,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:29,98.96,98.96,98.96,98.96,0,0.00%,0
3/5/26 21:30,98.96,98.96,98.96,98.96,0,0.00%,0
